;Codigo;Nombre;Población;Calle;Teléfono 1;Centro;FechaCreación;GestorVinculador;Nombre Gestor Vinculador;TM;latitude;longitude
316;20010935;Pimienta;Itaguí;CR 47 A # 50 A -32;3226428746;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1701174;-75.608272
317;20010936;Reja negra;Medellín;CL 98 B#84A-16;2672469;3000.0;4/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2994005;-75.5841811
318;20010937;Salsamentaria RDJ;Itaguí;CL 56#50-47;3015595668;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.174186799999999;-75.6057776
319;20010938;Montescalla;Itaguí;CL 56#51-07;3146584513;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1746637;-75.60585329999999
320;20010939;Granero mixto capris;Itaguí;CR 51#56-01;3711437;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.174696399999999;-75.6057154
321;20010940;Mercados fany;Itaguí;CR 52#56-25;3174881952;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.175477799999999;-75.60595599999999
322;20010941;Comercializadora de frutas y verdur;Itaguí;CL 53A#52-09;3207761997;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1746325;-75.60777569999999
323;20010942;Paisita;Itaguí;CR 53#53-12;3726768;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.172836299999999;-75.6144297
324;20010943;Granero la monja;Itaguí;CL 52#52-50;2777335;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1746047;-75.60897369999999
325;20010944;Tienda MW;Itaguí;CL 52#52-24;5994965;3000.0;4/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.174286899999999;-75.6087914
326;20009202;Juventud;Medellín;CL 101B#73A-85;4714281;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.29892;-75.574737
327;20009204;Granero Santa ana;Itaguí;CR 57#35-42;3384453;3000.0;23/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1690953;-75.6253327
328;20009205;Mecato;Itaguí;CL 58 SUR # 60A - 40;2868805;3000.0;23/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1681832;-75.6190324
329;20009206;Tienda la Luisa;Medellín;CR 84#100G-28;4998003;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.300919299999999;-75.58302309999999
330;20009207;Panadería mi casita;Itaguí;CR 63#50A SUR-08;5736815;3000.0;23/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.167336199999999;-75.639727
331;20009208;Tienda clicconlinet;Medellín;CL 108#67-12;3167432095;3000.0;23/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3053097;-75.5667582
332;20009209;Salsamentaria;Medellín;CR 67#106A-06;3108296364;3000.0;23/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3043675;-75.56681739999999
333;20009210;Punto alegre limonar 2;Itaguí;CL 53 SUR#63-03;3137187115;3000.0;23/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.171379900000001;-75.6066657
334;20009211;Distrifruver la 76;Medellín;CR 76#102B-12;3147618683;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3010597;-75.5752768
335;20009212;Vaneli;Medellín;CR 72B#85-58;5892190;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2791855;-75.5813743
336;20009213;Gro 93;Medellín;CL 93 # 68 - 40;2850177;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2875841;-75.5735898
337;20009215;Costeño;Medellín;CL 103C#76-73;5084292;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3018579;-75.57536879999999
338;20009216;Juan j;Medellín;CL 97#72A-39;2379013;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2933902;-75.575194
339;20009217;Mi sol;Medellín;CR 72B#97-77;2379898;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2941617;-75.575131
340;20009218;La Buena Esquina;Itaguí;CL 54A SUR # 63 - 04;3146645020;3000.0;23/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1681832;-75.6190324
341;20009219;La 98;Medellín;CL 98 # 72-35;5015117;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2946106;-75.57425359999999
342;20009221;La reja negra;Medellín;CR 72A#95-31;317917540;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.291263600000001;-75.5755956
343;20009223;La tienda de d d;Medellín;CR 72#94-5;4711346;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2896147;-75.5756916
344;20009224;La puerta azul;Medellín;CL 97#72-7;3006603030;3000.0;23/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.293245400000001;-75.5745049
345;20009225;El parquesito;Medellín;CL 103C#74A-24;3117507281;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3012782;-75.57374
346;20009226;La prosperidad;Medellín;CL 95#72B-02;3206406805;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2910734;-75.5760744
347;20009227;Variedad los amigo;Medellín;CL 96#72B-02;3168218641;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.292314699999999;-75.5756728
348;20009228;La reja cafe;Medellín;CR 72B#96-57;3105537385;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2927867;-75.5756079
349;20009229;Tienda Cristo rey;Medellín;CL 97#72A-38;3113085334;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2935989;-75.57510049999999
350;20009231;Carrito azul;Medellín;CR 72B#97-91;3218353144;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2942689;-75.5750956
351;20009232;Roller;Medellín;CR 72A#96-42;3127264602;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2925783;-75.5750619
352;20009233;Panadería catelares;Medellín;CR 72B#95-134;3122080691;3000.0;23/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.292084399999999;-75.5756409
353;20009234;Mercados milan;Medellín;CR 74#109-16;5080263;3000.0;23/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3074232;-75.5701342
354;20009235;Tienda frutas y verduras;Medellín;CL 106A#70-18;5889959;3000.0;23/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3045618;-75.56914259999999
355;20009236;Detodito;Medellín;CR 68A#106A-32;5800790;3000.0;23/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.304710300000001;-75.5677714
356;20009237;La bella;Medellín;CL 106B#67-45;5829268;3000.0;23/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.304681299999999;-75.56716519999999
357;20009238;Granero moncho;Medellín;CL 106A#67-02;4612785;3000.0;23/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3043909;-75.5668867
358;20009239;El kiosko del casique;Medellín;CL 101C#82F-03;22091168;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.301666699999999;-75.5809364
359;20009240;La pulga;Itaguí;CR 61A#35-97;3226689942;3000.0;23/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1710007;-75.6287609
360;20009241;Tienda Rosalba;Medellín;CL 101C # 82E - 92;3117884774;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3018665;-75.58083599999999
361;20009242;La virgen;Itaguí;CL 32#53-154;3165742750;3000.0;23/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1667181;-75.624895
362;20009243;Tienda mixta cc;Medellín;CL 101AA#81-17;3006618755;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3010781;-75.57988069999999
363;20009244;Deseables dj;Medellín;CR 78#101BB-22;3218521137;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3019618;-75.57827259999999
364;20009245;Mi tiendita;Medellín;CR 77A#102-10;4714300;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.30162;-75.57772059999999
365;20009246;Salsamentaria la ilucion;Medellín;CL 101A#74-74;2375380;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2992518;-75.5756687
366;20009247;Tienda las escalas;Medellín;CR 74B#99B-13;3105919116;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2977015;-75.5768229
367;20009248;Tienda jm;Medellín;CL 99B#74A-09;2675114;3000.0;23/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.297625999999999;-75.5766261
368;20009249;Tienda Elkin;Medellín;CR 82E # 100G - 13;3023023099;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3003792;-75.5801553
369;20009250;Tienda carmen;Medellín;CL 101B#82E-70;2679662;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3015669;-75.5806334
370;20009251;Granero mary;Medellín;CL 101C#77A-37;3146884089;3000.0;23/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.301801999999999;-75.5780298
371;20009252;Tienda sara;Medellín;CL 108#66-74;3041658719;3000.0;24/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3050517;-75.566288
372;20009253;Las 3 jotas;Medellín;CR 66#110-12;5514466;3000.0;24/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.305943099999999;-75.5653799
373;20009254;Nelly;Medellín;CR 28#06-127;5812831;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2266409;-75.55930579999999
374;20009255;Carpa amarilla;Medellín;CL 109#64D-175;3137071140;3000.0;24/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3051447;-75.5661362
375;20009256;Tienda jj;Medellín;CR 84#101-25;2679313;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3012099;-75.5829466
376;20009257;Granero RBS;Itaguí;CL 53#47-79;3122626036;3000.0;24/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1712675;-75.60670019999999
377;20009258;La ventana de Wilson;Medellín;CR 71#98-115;5841090;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2953113;-75.5730361
378;20009259;Alberto;Medellín;CL 100B#74-72;3104239218;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.298595199999999;-75.57606179999999
379;20009260;Ricuras de 500;Itaguí;DG 40#41-85;3135866462;3000.0;24/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1685329;-75.6146098
380;20009261;Tienda gerardo;Medellín;CR 74#99B-21;4773580;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2975195;-75.5760669
381;20009262;La super esquina;Medellín;CR 71#98-127;5037518;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2954029;-75.5730052
382;20009263;Restaurante osbradan s;Itaguí;CR 48#52-03;3206218074;3000.0;24/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1710797;-75.60739219999999
383;20009264;Granero el descanso;Itaguí;CR 69#26-44;3090639;3000.0;24/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.171100399999999;-75.6418211
384;20009266;Mercados convitar;Medellín;CR 72#97-65;5813836;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.293767099999999;-75.5743176
385;20009267;Distritodo el roble;Itaguí;CR 48 # 51 - 22;3148392738;3000.0;24/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1707305;-75.6080016
386;20009268;Cosechas de oriente;Medellín;CR 65#109A-16;3113474406;3000.0;24/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2386957;-75.583139
387;20009269;La abundacia;Itaguí;CL 27#64-71;3008393357;3000.0;24/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1692988;-75.64055359999999
388;20009270;Calidad y punto;Medellín;CR 71#99-88;350572506;3000.0;24/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2962921;-75.5724954
389;20009271;Granero jy;Itaguí;CL 57ASUR#60-A02;3128755277;3000.0;24/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1681832;-75.6190324
390;20009272;Distribuidora luz;Medellín;CL 101#73A-51;3136140082;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2980281;-75.5749514
391;20009274;El ahorrador;Medellín;CL 110#65-04;2732992;3000.0;24/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.305572799999999;-75.5645261
392;20009275;Trianjuay;Medellín;CL 110#64D-137;3148577512;3000.0;24/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.300958;-75.55345899999999
393;20009276;El Diario;Itaguí;CL 28#65-39;5585804;3000.0;24/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.170221199999999;-75.6392329
394;20009277;La ilusión;Medellín;CL 95#72-40;3128708989;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2909526;-75.5755964
395;20010946;La guadalupana;Sabaneta;CL 79 A SUR#45A-52;3017946646;3000.0;5/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1461822;-75.6226619
396;20010948;Donde rey;Medellín;CL 103D#74A-48;6031007;3000.0;5/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.301764299999999;-75.5737098
397;20010951;Legumbreria la 77;Sabaneta;CL 77 SUR#46 B-35;3134953558;3000.0;5/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1488698;-75.62212559999999
398;20010952;La mano de Dios;Medellín;CL 101A#74B-100;3103999365;3000.0;5/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2998413;-75.5766166
399;20010953;Cesar pollos;Sabaneta;CR 45#77 SUR-20;3185674782;3000.0;5/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.147149199999999;-75.6203622
400;20010955;Café y mas;Sabaneta;CL 76E SUR#46 B-124;3193904411;3000.0;5/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1500005;-75.6221127
401;20010956;Granero el ideal;Sabaneta;CL 76SUR#46 D-69;3015588;3000.0;5/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1499475;-75.6199814
402;20014708;Multiservicios Berlín;Santiago de cali;CR 9#21-74;3217916794;2000.0;8/09/2020;;;2.0;3.4502333;-76.5223098
403;20010957;Marioska;Envigado;DG 33#35DSUR-41;3138999256;3000.0;5/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.168002;-75.58193229999999
404;20010958;Minimarket mo;Medellín;CR 5#55F-48;2218486;3000.0;5/02/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.236393400000001;-75.53013969999999
405;20010964;Garaje gris;Itaguí;CR 59C#47B-28;3739498;3000.0;5/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.179364199999999;-75.6128252
406;20010972;Granero Jaime choco;Sabaneta;CL 62 SUR#43 B-39;3136833659;3000.0;6/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1542837;-75.61048819999999
407;20010975;Granero el ritmo;Medellín;CR 31##30A-27;2174149;3000.0;6/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.232266900000001;-75.5923217
408;20010976;Minisuper la huerta;Sabaneta;CL 62 SUR#43 B-22;3135965516;3000.0;6/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1543909;-75.61022070000001
409;20010978;Tienda mixta las Gemelas;Medellín;CL 113B#64BB-36;3108958570;3000.0;6/02/2020;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.308942;-75.560892
410;20010979;Autoservicio alcantara;Sabaneta;CR 43 A#62 SUR-57;5587569;3000.0;6/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1536311;-75.60994889999999
411;20010982;Merca fruver la unión;Itaguí;CR 55A#45-07;3122900687;3000.0;6/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1735959;-75.6148716
412;20010983;Mercados la 97;Medellín;CR 81#97AA-6;3205117368;3000.0;6/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.296822;-75.582341
413;20010985;El plan;Medellín;CL 94C # 83D-15;3207707092;3000.0;6/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.295471300000001;-75.5862552
414;20010986;tienda singapur;Medellín;CR 58#43SUR-139;3207836963;3000.0;6/02/2020;;;2.0;6.181597099999999;-75.6398813
415;20010990;La tienda de lucho;Sabaneta;CR 50#88 SUR-26;3136140160;3000.0;7/02/2020;20008806.0;TIENDA DE PRUEBA GESTOR ZONA 15;2.0;6.1504856;-75.61687859999999
416;20010997;Distribuidora el torito;Medellín;CR 83#102B-12;4715824;3000.0;7/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.304375599999999;-75.5819259
417;20011004;Minimercado los cossios;Medellín;CL 38A#26 EG-23;2938100;3000.0;7/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2306845;-75.5553413
418;20011006;Granero will;Envigado;TV 35DDSUR#34-23;3128930228;3000.0;7/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1697355;-75.5786099
419;20011007;Granero will;Envigado;TV 34DDSUR#33-23;3128930228;3000.0;7/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1701872;-75.5831297
420;20011010;La lechuga;Medellín;CL 56A#14-11;3127909771;3000.0;7/02/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.244971500000001;-75.54575729999999
421;20011011;Crsmi;Medellín;CL 97B#84-60;3013520596;3000.0;7/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.298486599999999;-75.58438269999999
422;20011017;Restaurante paulita;Envigado;TV 32SUR#32D-15;2704662;3000.0;8/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1758156;-75.5838588
423;20011027;La buena suerte;Medellín;CR 78B#107B-13;2731041;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3078897;-75.5752863
424;20011028;Tienda La Cancha;Medellín;CR 78B # 107A - 26;4618243;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.307569600000001;-75.5753009
425;20011038;Granero amacal;Itaguí;CR 65#58-15;6025598;3000.0;10/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.182496599999999;-75.6110794
426;20011042;Tienda el grosero;Medellín;CL 47#2BB-163;3053284180;3000.0;10/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2564913;-75.59616609999999
427;20011045;Salsamentaria patio bonito;Itaguí;CR 59A#63-06;3023356305;3000.0;10/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1814127;-75.608891
428;20011054;Ventana azul;Medellín;CR 80#112-19;5067086;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.310002;-75.57613409999999
429;20011055;La bendición de Jehová;Medellín;CL 117#78D-19;5843701;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3105088;-75.5754963
430;20011056;Fruver la 78;Medellín;CR 78C#117-08;3216074817;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3105387;-75.5749991
431;20011058;Tienda stefania;Medellín;CR 77E#115-10;3225414534;3000.0;10/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3097297;-75.5744654
432;20014637;supermercado caldas;Santiago de cali;CR 28 # 33 D - 06;4414107;2000.0;3/09/2020;3000013.0;SANDRA XIMENA JARAMILLO CHICAIZA;1.0;3.4323509;-76.50591469999999
434;20011072;Frutas y verduras juanfer;Itaguí;CL 57#58F-28;3187643486;3000.0;11/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1793667;-75.6087376
435;20011081;Tienda nn;Medellín;CL 98#84-22;3113871475;3000.0;11/02/2020;;;2.0;6.298577499999999;-75.58420079999999
436;20011093;La terminal de la sierra;Medellín;CL 56B#8ESTE-17;3046253407;3000.0;12/02/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.242433399999999;-75.54264789999999
437;20011098;Legumbreria santa barbara;Envigado;DG 31#34C#SUR-02;2702901;3000.0;12/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1723097;-75.57925399999999
439;20011104;Tienda julieta;Itaguí;CR 55AA#56-58;3042740854;3000.0;12/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1774586;-75.6070967
440;20011106;Él filo;Medellín;CL 55H#3ESTE-54;3205834892;3000.0;12/02/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2349608;-75.5281372
441;20011117;Tienda mercado surti hogar;Itaguí;CR 58E#63-15;3127595276;3000.0;13/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1813861;-75.6077717
442;20011120;La esquina;Itaguí;CL 63A # 58C - 05;3024244221;3000.0;13/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1813927;-75.6063832
443;20011123;Salsamentaria ferrara;Itaguí;CL 64#58-64;3158793715;3000.0;13/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1820147;-75.60600219999999
444;20014638;La Futbolera;Santiago de cali;CR 47B#37-72;3186049680;2000.0;3/09/2020;20006228.0;Laura Cedeño - Gestora Vinculador;2.0;3.4067014;-76.5194496
445;20011126;El mirador;Itaguí;CL 65#57-83;6015882;3000.0;13/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.181960399999999;-75.60497339999999
446;20011129;Kiosko la 59;Medellín;CRV 43#12-76;3127867265;3000.0;13/02/2020;;;2.0;6.249435099999999;-75.6022438
447;20011130;Piedras verdes;Medellín;CR 81#97A-43;3105046515;3000.0;13/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.296723;-75.5823113
448;20011131;Pan mekatos;Itaguí;CL 67#52D-19;3006404868;3000.0;13/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1819061;-75.6007668
449;20011133;Fruver holanda;Sabaneta;CR 46#74SUR-37;2889284;3000.0;13/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1509204;-75.61823770000001
450;20011134;Comercial la rebaja;Sabaneta;CL 75SUR#46D-56;3165530669;3000.0;13/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1519116;-75.62050580000002
451;20009278;El Descanso;Itaguí;CR 64B#34-96;3108887425;3000.0;24/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1718028;-75.6340386
452;20009279;Tienda refrescante oscar;Medellín;TV 103B#74-82;3287626;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3008804;-75.5737881
453;20009280;Mercados la 72;Medellín;CR 72#96-30;4382943;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2923516;-75.574646
454;20009281;Tienda patry;Itaguí;CL 28#65-05;5585091;3000.0;24/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1699212;-75.63914919999999
455;20009282;Punto azul;Medellín;CL 103C#74A-06;3163150990;3000.0;24/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.301211299999999;-75.5736004
456;20009283;Tienda andrea;Medellín;CR 71#99-64;3128617686;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2960992;-75.572556
457;20009284;Las Cartagena;Medellín;CR 70#99-39;4989740;3000.0;24/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2958652;-75.5721951
458;20009286;Mercados nilo;Medellín;CL 109#65-04;3137813496;3000.0;24/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3050393;-75.5651215
459;20009287;2 escalas;Itaguí;CL 26#68-29;3116435095;3000.0;24/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1709502;-75.64220159999999
460;20009288;Mariodi;Medellín;CR 67#106B-06;5092004;3000.0;24/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3048044;-75.5667838
461;20009290;Tienda la 64;Itaguí;CR 64A#27A-23;3217280808;3000.0;24/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1695193;-75.63962939999999
462;20009291;Endejhon;Medellín;CL 101#72A-67;3507891571;3000.0;24/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.297559499999999;-75.5741882
463;20009292;Mickey mouse;Medellín;CL 101B#74-89;4779312;3000.0;24/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2995163;-75.5757017
464;20009293;Ventana yuli;Medellín;CR 71A#99-4;5803998;3000.0;24/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2958207;-75.5730978
465;20009294;La ventanita de flor;Medellín;CL 94 # 72-38;5827406;3000.0;24/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2897289;-75.57604239999999
466;20009295;Tienda peeez;Medellín;CL 98#71-61;2671328;3000.0;24/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.294545500000001;-75.5738873
467;20009296;El manguey;Medellín;CL 98#70-25;3117028909;3000.0;24/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.294176999999999;-75.5729065
468;20009298;Salsamentaria Rafael;Medellín;CL 102#74A-108;3112325757;3000.0;24/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.300581999999999;-75.5752758
469;20009299;Tienda la mona;Medellín;CR 86#98CC-14;3147000480;3000.0;24/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3006945;-75.5849203
470;20009301;Él reguero;Medellín;CL 112B#64D-101;3206343481;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3074302;-75.56377859999999
471;20009302;Kiosco celin;Medellín;CR 64DD#110-106;3135147614;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.306073899999999;-75.56351339999999
